10/11,New York Knicks,536,1442,2706,5428,1650,2165,964,2646,1682,586,360,1250,1703,8670
10/11,Phoenix Suns,585,1595,2724,5423,1481,1964,985,2647,1890,644,356,1189,1740,8684
10/11,Minnesota Timberwolves,639,1707,2591,5195,1733,2227,913,2577,2031,777,447,1183,1717,8832
12/13,Memphis Grizzlies,504,1489,2244,4823,1319,1763,845,2359,1599,600,450,1268,1643,7319
12/13,Indiana Pacers,440,1344,2357,5313,1314,1728,909,2401,1555,611,459,1096,1777,7348
12/13,Chicago Bulls,453,1309,2453,5256,1350,1826,901,2469,1545,600,477,1123,1609,7615
12/13,Los Angeles Clippers,627,1682,2207,4715,1465,1956,891,2315,1812,606,335,1319,1712,7760
12/13,Miami Heat,624,1783,2295,4850,1329,1735,921,2369,1655,649,262,1280,1673,7791
12/13,Brooklyn/New Jersey Nets,518,1415,2548,5199,1148,1571,878,2336,1756,614,390,1102,1751,7798
12/13,Boston Celtics,550,1610,2376,5029,1434,1937,925,2603,1752,634,378,1239,1574,7836
12/13,New York Knicks,639,1789,2277,4576,1378,1821,824,2591,1580,523,327,1242,1576,7849
12/13,Washington Wizards,586,1680,2358,5017,1378,1867,903,2719,1767,639,358,1193,1569,7852
12/13,Philadelphia 76ers,549,1574,2468,5069,1331,1752,903,2704,1870,590,396,1175,1331,7914
12/13,Seattle SuperSonics/Oklahoma City Thunder,610,1761,2356,5211,1372,1773,987,2350,1681,673,322,1212,1698,7914
12/13,San Antonio Spurs,519,1471,2560,5489,1246,1639,912,2577,1756,675,405,1221,1565,7923
12/13,Atlanta Hawks,620,1635,2453,5188,1233,1617,928,2659,1825,689,350,1249,1543,7999
12/13,New Orleans/Oklahoma City Hornets/New Orleans Hornets/Pelicans,632,1688,2398,4747,1339,1764,835,2391,1915,648,492,1086,1534,8031
12/13,Utah Jazz,560,1513,2443,5037,1479,1953,901,2446,1689,640,480,1206,1670,8045
12/13,Minnesota Timberwolves,576,1559,2537,5098,1243,1652,871,2583,1832,661,481,1302,1847,8045
12/13,Toronto Raptors,546,1511,2425,4982,1604,2148,877,2544,1796,578,387,1169,1650,8092
12/13,Detroit Pistons,604,1676,2452,4979,1389,1823,911,2514,1837,691,472,1126,1630,8105
12/13,Golden State Warriors,657,1896,2394,5058,1464,1958,907,2596,1931,670,399,1110,1571,8223
12/13,Milwaukee Bucks,529,1519,2623,5427,1398,1841,1019,2757,1893,658,362,1310,1567,8231
12/13,Portland Trail Blazers,521,1531,2703,5276,1286,1690,901,2578,1944,691,359,1074,1537,8255
12/13,Los Angeles Lakers,613,1718,2640,5462,1167,1594,947,2551,1918,696,396,1061,1891,8286
12/13,Denver Nuggets,687,1894,2434,5131,1358,1858,1020,2391,1936,658,554,1305,1775,8287
12/13,Orlando Magic,617,1721,2552,5121,1336,1811,888,2618,1946,592,430,1020,1353,8291
12/13,Cleveland Cavaliers,610,1639,2499,4888,1469,1987,889,2563,1963,624,560,1249,1615,8297
12/13,Phoenix Suns,568,1464,2613,5307,1405,1855,958,2598,1870,684,421,1258,1511,8335
12/13,Dallas Mavericks,642,1789,2425,5101,1566,2079,985,2752,1805,698,340,1202,1547,8342
12/13,Houston Rockets,661,1798,2523,5209,1374,1771,876,2539,1858,693,498,1210,1674,8403
12/13,Charlotte Bobcats/Hornets,716,1847,2469,4915,1332,1784,971,2645,2071,569,565,1152,1746,8418
12/13,Sacramento Kings,625,1762,2597,5069,1550,1980,973,2601,2058,624,517,1208,1636,8619
13/14,Chicago Bulls,538,1532,2329,5128,1256,1668,876,2508,1604,621,490,1178,1714,7528
13/14,Indiana Pacers,538,1561,2312,5224,1334,1768,855,2521,1525,593,378,1120,1793,7572
13/14,Memphis Grizzlies,615,1731,2309,4769,1292,1686,809,2403,1632,591,410,1162,1553,7755
13/14,Charlotte Bobcats/Hornets,665,1800,2357,5038,1251,1649,785,2766,1718,514,415,1090,1716,7960
13/14,Miami Heat,694,1917,2267,4558,1374,1832,886,2420,1751,667,256,1369,1675,7990
13/14,San Antonio Spurs,529,1500,2567,5476,1285,1691,862,2600,1669,628,379,1137,1585,8006
13/14,Toronto Raptors,568,1578,2389,4995,1557,2071,854,2505,1719,596,352,1224,1815,8039
13/14,New York Knicks,713,1921,2221,4480,1568,2050,843,2600,1618,513,277,1193,1611,8149
13/14,Washington Wizards,612,1763,2426,4869,1462,1912,827,2633,1824,631,320,1314,1600,8150
13/14,Golden State Warriors,569,1656,2450,5264,1548,2023,878,2671,1683,649,342,1232,1584,8155
13/14,Brooklyn/New Jersey Nets,662,1802,2318,4709,1539,2026,921,2594,1723,608,337,1296,1704,8161
13/14,Seattle SuperSonics/Oklahoma City Thunder,705,1968,2279,4874,1512,2080,900,2456,1785,669,296,1248,1672,8185
13/14,Boston Celtics,539,1553,2562,5122,1517,1993,871,2596,1813,609,373,1168,1564,8258
13/14,Los Angeles Clippers,595,1791,2473,5167,1547,2049,1011,2575,1908,570,284,1261,1919,8278
13/14,Atlanta Hawks,654,1793,2509,5050,1341,1793,882,2688,1901,672,354,1247,1643,8321
13/14,Cleveland Cavaliers,765,2083,2332,4764,1365,1803,841,2648,2037,587,461,1144,1599,8324
13/14,Orlando Magic,659,1778,2467,5083,1449,1881,859,2746,1848,581,445,1146,1500,8360
13/14,Utah Jazz,599,1591,2539,5048,1504,1945,846,2640,1788,617,401,1034,1673,8379
13/14,New Orleans/Oklahoma City Hornets/New Orleans Hornets/Pelicans,652,1827,2403,4740,1637,2176,881,2538,1845,577,504,1185,1664,8399
13/14,Dallas Mavericks,678,1888,2418,4785,1530,2019,943,2569,1808,635,288,1312,1633,8400
13/14,Phoenix Suns,556,1632,2562,5208,1621,2115,926,2586,1664,613,332,1258,1749,8413
13/14,Portland Trail Blazers,534,1504,2714,5699,1396,1822,944,2622,1675,639,304,985,1698,8426
13/14,Houston Rockets,666,1889,2531,5329,1395,1844,977,2439,1821,704,460,1149,1993,8455
13/14,Sacramento Kings,696,1833,2407,4901,1577,2139,813,2568,1927,637,459,1116,1897,8479
13/14,Milwaukee Bucks,697,1826,2449,4896,1511,2011,961,2608,1870,640,413,1158,1690,8500
13/14,Minnesota Timberwolves,663,1820,2658,5228,1244,1645,908,2717,1875,644,457,1346,1936,8549
13/14,Detroit Pistons,683,1872,2525,4948,1487,1967,913,2612,2001,670,403,1230,1699,8586
13/14,Denver Nuggets,605,1724,2633,5362,1654,2168,930,2665,1843,694,459,1178,1778,8735
13/14,Los Angeles Lakers,666,1843,2774,5507,1412,1942,1068,2950,2112,790,387,1164,1580,8958
13/14,Philadelphia 76ers,739,1998,2545,4977,1705,2261,976,2871,2144,736,558,1391,1686,9012
14/15,Utah Jazz,604,1670,2331,4917,1309,1760,811,2406,1594,674,382,1076,1604,7783
14/15,Memphis Grizzlies,663,1889,2291,4795,1225,1651,864,2616,1652,604,424,1257,1662,7796
14/15,San Antonio Spurs,558,1550,2486,5311,1307,1754,813,2643,1699,648,362,1167,1613,7953
14/15,Indiana Pacers,591,1713,2358,5071,1469,1951,800,2704,1633,617,386,1045,1754,7958
14/15,Atlanta Hawks,720,2112,2271,4703,1262,1651,948,2631,1931,604,404,1317,1611,7964
14/15,Miami Heat,666,1887,2294,4636,1391,1905,894,2467,1748,646,359,1215,1715,7977
14/15,Charlotte Bobcats/Hornets,649,1816,2371,5047,1292,1673,728,2890,1815,502,440,1033,1708,7981
14/15,Milwaukee Bucks,676,1974,2241,4707,1478,1993,938,2576,1831,708,392,1425,1649,7988
14/15,Chicago Bulls,538,1605,2557,5504,1291,1723,963,2598,1657,614,443,1000,1736,8019
14/15,Washington Wizards,657,1885,2308,4959,1434,1942,821,2599,1634,655,350,1145,1610,8021
14/15,Portland Trail Blazers,524,1552,2606,5571,1298,1713,902,2754,1669,655,297,999,1534,8082
14/15,New Orleans/Oklahoma City Hornets/New Orleans Hornets/Pelicans,537,1605,2571,5209,1329,1751,870,2537,1700,555,475,1003,1533,8082
14/15,Cleveland Cavaliers,634,1848,2487,5002,1214,1629,885,2487,1974,642,368,1092,1685,8090
14/15,Detroit Pistons,635,1789,2471,5028,1312,1699,877,2740,1949,572,391,1146,1584,8159
14/15,Golden State Warriors,592,1757,2439,5327,1534,2011,963,2690,1718,680,293,1329,1541,8188
14/15,Los Angeles Clippers,683,1959,2301,4786,1560,2105,868,2649,1904,548,245,1171,1766,8211
14/15,Houston Rockets,605,1881,2487,5102,1451,1932,973,2621,1752,726,437,1342,1730,8240
14/15,Brooklyn/New Jersey Nets,696,1944,2454,4969,1278,1748,937,2699,1944,643,372,1137,1641,8274
14/15,Toronto Raptors,633,1828,2483,4959,1410,1923,922,2559,1870,567,413,1182,1668,8275
14/15,Philadelphia 76ers,658,1879,2387,4906,1530,2023,940,2853,1942,779,454,1374,1657,8278
14/15,New York Knicks,694,1825,2337,4767,1543,2032,898,2669,1783,659,353,1153,1564,8299
14/15,Boston Celtics,607,1804,2518,5139,1442,1909,893,2772,1798,583,431,1239,1545,8299
14/15,Orlando Magic,682,1853,2430,4867,1410,1878,825,2739,1921,635,441,1185,1467,8316
